parentised_smiles	ID	class_label
CN(C(C)=O)c1ccc(OC2CN(C2)c2c3CCNCCc3nc3ccnn23)cc1	chembl_75976	POSITIVE
CN(C)C(=O)c1sc(nc1C)-c1cccc2ccccc12	chembl_77405	POSITIVE
CN(C)CCc1c[nH]c2cccc(F)c12	chembl_75546	POSITIVE
CN(C)CCc1c[nH]c2cccc(O)c12	chembl_75067	POSITIVE
CN(C)CCc1c[nH]c2cccc(OP(O)(O)=O)c12	chembl_76490	NEGATIVE
CN(C)CCc1cn(C)c2cccc(O)c12	chembl_75054	POSITIVE
CN(C)S(=O)(=O)c1ccc2CCNCCc2c1	chembl_77120	POSITIVE
CN(C)c1nc(Cc2ccccc2)nc2CCNCCc12	chembl_77765	POSITIVE
CN(C)c1nc(nc2CCNCCc12)N1CCN(C)CC1	chembl_77647	NEGATIVE
CN(CC1CC1)S(=O)(=O)c1ccc2CCNCCc2c1	chembl_77002	POSITIVE
CN(CC1COc2ccccc12)S(=O)(=O)c1ccc2CCNCCc2c1	chembl_77584	POSITIVE
CN(CCO)C(=O)c1sc(nc1C)-c1cccc2ccccc12	chembl_77933	POSITIVE
CN(CCc1cccnc1)C(=O)c1sc(nc1C)-c1cccc2ccccc12	chembl_77827	POSITIVE
CN(Cc1ccccc1)S(=O)(=O)c1ccc2CCNCCc2c1	chembl_77743	POSITIVE
CN(Cc1cccnc1)C(=O)c1sc(nc1C)-c1cccc2ccccc12	chembl_77402	POSITIVE
CN(Cc1ccn(C)n1)C(=O)c1sc(nc1C)-c1cccc2ccccc12	chembl_77905	POSITIVE
CN1CCN(CC1)C(=O)c1sc(nc1C)-c1cccc2ccccc12	chembl_77632	POSITIVE
CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12	chembl_131	POSITIVE
CN1CCN(CC1)c1nc2CCNCCc2c(Nc2ccc(F)cc2)n1	chembl_75488	NEGATIVE
CN1CCN(CC1)c1nc2CCNCCc2c(n1)N1CCOCC1	chembl_77709	NEGATIVE
CN1CCN2[C@@H](C1)Cc1ccccc1C2=O	chembl_74618	POSITIVE
CN1CCN2[C@@H](C1)c1cccc(c1C2=O)C(F)(F)F	chembl_75140	POSITIVE
CN1[C@H]2CNC[C@@H]2c2cccc(c2C1=O)C(F)(F)F	chembl_75661	POSITIVE
CNCCc1cn2C(C)CCc3cc(F)cc1c23	chembl_75181	POSITIVE
CNC[C@H]1C[C@@H]1c1cc(F)ccc1OC	chembl_75222	POSITIVE
CNC[C@H]1C[C@@H]1c1cc(F)ccc1OCC=C	chembl_75548	POSITIVE
CNC[C@H]1C[C@@H]1c1ccccc1	chembl_77542	NEGATIVE
CNC[C@H]1C[C@]1(F)c1ccccc1	chembl_74804	POSITIVE
CNc1nc(Cc2ccccc2)nc2CCNCCc12	chembl_77567	POSITIVE
CNc1nc(Cc2ccccc2)nc2[C@@H](C)CNCCc12	chembl_71049	POSITIVE
CNc1nc(nc2CCNCCc12)C(C)c1ccccc1	chembl_77129	POSITIVE
CNc1nc(nc2CCNCCc12)C(F)(F)c1ccccc1	chembl_14798	POSITIVE
COCCN(C)C(=O)c1sc(nc1C)-c1cccc2ccccc12	chembl_77776	POSITIVE
COCCOc1ccc(Cl)cc1[C@@H]1C[C@H]1CN	chembl_77197	NEGATIVE
COCCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN	chembl_77839	POSITIVE
COCc1cccc2N3CCNCC3CCc12	chembl_77217	POSITIVE
COCc1ccnc2N3CCNC[C@H]3CCc12	chembl_74841	POSITIVE
COc1c(C)ccc2C(=O)N3CCNC[C@H]3Cc12	chembl_74901	POSITIVE
COc1c2C(=O)N3CCNC[C@H]3c2ccc1Cl	chembl_75309	POSITIVE
COc1cc(CC(C)N)c(OC)cc1I	chembl_73115	POSITIVE
COc1cc(CCNCc2cccc3CCOc23)c(OC)cc1Br	chembl_76145	POSITIVE
COc1cc(CCNCc2cccc3OCOc23)c(OC)cc1Br	chembl_76361	POSITIVE
COc1cc(Cl)c(Cl)cc1C1CC1CN	chembl_75894	POSITIVE
COc1cc(F)c(Cl)cc1C1CC1CN	chembl_75718	POSITIVE
COc1cc(F)c(F)cc1C1CC1CN	chembl_76198	POSITIVE
COc1cc(OC2CCC(C)(C)CC2)c(F)cc1CNC(=O)[C@@H]1CCCN1	chembl_74877	POSITIVE
COc1cc(OCC2CCCCC2)c(F)cc1CNC(=O)[C@@H]1CCCN1	chembl_75000	POSITIVE
COc1cc(c(OC)c2CCNCCc12)S(=O)(=O)N(C)Cc1ccccc1	chembl_77585	POSITIVE
COc1cc(c(OC)c2CCNCCc12)S(=O)(=O)N1CCC(CC1)Oc1ccccc1Cl	chembl_77926	NEGATIVE
COc1cc2C(=O)N3CCNC[C@H]3c2cc1Cl	chembl_76345	POSITIVE
COc1cc2C(C)CNCCc2cc1Cl	chembl_76461	POSITIVE
COc1cc2CCNCC(C(C)C)c2cc1Br	chembl_77189	POSITIVE
COc1cc2CCNCC(C)c2cc1Br	chembl_75683	POSITIVE
COc1cc2CCNCC(C)c2cc1C(F)(F)F	chembl_76362	POSITIVE
COc1cc2CCNCC(C)c2cc1Cl	chembl_75668	POSITIVE
COc1cc2CCNCC(C)c2cc1I	chembl_76015	POSITIVE
COc1cc2CCNCCc2cc1Br	chembl_75860	POSITIVE
COc1cc2CCNC[C@@H](C)c2cc1Br	chembl_75588	POSITIVE
COc1cc2CCNC[C@@H](C)c2cc1Cl	chembl_74894	POSITIVE
COc1cc2CCNC[C@H](C)c2cc1Br	chembl_76176	POSITIVE
COc1cc2CCNC[C@H](C)c2cc1Cl	chembl_74635	POSITIVE
COc1cc2CC[C@@H]3CNCCCN3c2c(Cl)c1Cl	chembl_77448	POSITIVE
COc1cc2CC[C@@H]3CNCCCN3c2cc1Cl	chembl_77259	POSITIVE
COc1cc2N3CCCNC[C@H]3CCc2cc1Cl	chembl_77273	POSITIVE
COc1cc2[C@@H]3CNCCN3C(=O)c2c(Cl)c1	chembl_75446	POSITIVE
COc1cc2[C@@H]3CNCCN3C(=O)c2c(c1)C(F)(F)F	chembl_74798	POSITIVE
COc1cc2[C@H]3CNC[C@H]3[C@@H](C)c2cc1Cl	chembl_77715	POSITIVE
COc1ccc(-c2cc3[C@@H]4CNCC[C@@H]4N4CCCc(c2)c34)c(c1)C(F)(F)F	chembl_76004	POSITIVE
COc1ccc(C)c2C(=O)N3CCNC[C@H]3Cc12	chembl_75310	POSITIVE
COc1ccc(CNC[C@H]2C[C@@H]2c2cc(F)ccc2OC)cc1	chembl_77327	NEGATIVE
COc1ccc(Cl)c(Cl)c1C1CC1CN	chembl_75307	POSITIVE
COc1ccc(Cl)c(F)c1C1CC1CN	chembl_74675	POSITIVE
COc1ccc(Cl)c2C(=O)N3CCNC[C@H]3c12	chembl_75146	POSITIVE
COc1ccc(F)c(Cl)c1C1CC1CN	chembl_76416	POSITIVE
