parentised_smiles	ID	class_label
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)NCC(=O)NCCSC1CC(=O)N(C1=O)c1ccc(CCC(=O)N2CCC2=O)cc1	chembl_97365	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)NCC(=O)NCCSC1CC(=O)N(CCC(=O)NCCOCCOCCC(=O)Nc2ccc(CCC(=O)N3CCC3=O)cc2)C1=O	chembl_97649	NEGATIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)NCc1cn2ccccc2n1	chembl_98147	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(N)=O	chembl_98281	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCNC(C)C)C(=O)N1CCC(N)(CC1)C(O)=O	chembl_99015	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCNC(C)C)C(=O)N1CCCN(CC1)C(N)=N	chembl_98027	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCNC(N)=N)C(=O)N1CCC(CC1)N1CCC[C@H]1C(O)=O	chembl_98257	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCNC(N)=N)C(=O)N1CCC(N)(CC1)C(O)=O	chembl_96854	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCNC(N)=N)C(=O)N1CCCN(CC1)C(N)=N	chembl_97776	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCNC(N)=N)C(=O)N1CCCN(CC1)C(N)=N	chembl_96981	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCNC(N)=N)C(=O)N1CCCNCC1	chembl_97843	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCN)C(=O)N1CCC(CC1)N1CCC[C@H]1C(O)=O	chembl_97149	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCN)C(=O)N1CCCN(CC1)C(N)=N	chembl_97635	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCNC(N)=N)C(=O)N1CCC(CC1)N1CCC[C@H]1C(O)=O	chembl_97133	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCNC(N)=N)C(=O)N1CCC(N)(CC1)C(O)=O	chembl_98746	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCNC(N)=N)C(=O)N1CCCN(CC1)C(N)=N	chembl_98430	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CNC(N)=N)C(=O)N1CCC(CC1)N1CCC[C@H]1C(O)=O	chembl_98165	POSITIVE
