parentised_smiles	ID	class_label
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@H](C1)Oc1cccc(O)c1	chembl_29165	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@H](C1)Oc1ccccc1	chembl_28811	POSITIVE
CC(C)(N)CC1CCN(CC1)C(=O)[C@@](O)([C@@H]1CCC(F)(F)C1)c1ccccc1	chembl_27312	POSITIVE
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(O)=O)CC1)c1cccc(\C=C\c2ccc3ccc(Cl)cc3n2)c1	chembl_12765	NEGATIVE
CC(C)=CCCN1CCC(CC1)NC(=O)[C@@](O)(C1CCCC1)c1ccccc1	chembl_28207	POSITIVE
CC(C)=CCCN1CCC(CC1)NC(=O)[C@@](O)([C@@H]1CCC(F)(F)C1)c1ccccc1	chembl_28320	POSITIVE
CC(C)=CCCN1CCC(CC1)NC(=O)[C@@](O)([C@H]1CCC(F)(F)C1)c1ccccc1	chembl_26476	POSITIVE
CC(C)=CCCN1CCC(CC1)NC(=O)[C@@](O)([C@H]1CC[C@@H](F)C1)c1ccccc1	chembl_28271	POSITIVE
CC(C)=CCCN1CCC(CC1)NC(=O)[C@@](O)([C@H]1CC[C@H](F)C1)c1ccccc1	chembl_27168	POSITIVE
CC(C)=CCCN1CCC(CC1)NC(=O)[C@@](O)([C@H]1CC[C@H](O)C1)c1ccccc1	chembl_26477	POSITIVE
CC(C)=CCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@@](C)(N1CCCCC1)c1ccccc1	chembl_29379	POSITIVE
CC(C)=CCn1c(nc2n(C)c(=O)n(CC(=O)c3ccccc3)c(=O)c12)N1CCC[C@H](N)C1	chembl_27460	POSITIVE
CC(C)COC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(O)cc3)C2)cc1	chembl_28460	POSITIVE
CC(C)C[C@H](NC(=O)CNC(=O)C(C)(C)NC(=O)[C@@H](NC(=O)C(C)(C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)[C@@H]1CCCN1C(=O)C(C)(C)NC(C)=O)C(C)C)C(=O)NC(C)(C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](CO)Cc1ccccc1	chembl_29525	POSITIVE
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1	chembl_26893	POSITIVE
CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(C)=O)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)CC1	chembl_26503	POSITIVE
CC(C)N(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1	chembl_26901	POSITIVE
CC(C)N(C)CC1=C(C(C)c2ccccn2)c2ccccc2C1	chembl_28150	POSITIVE
CC(C)N(C)CCC1=C(C(C)c2ccccn2)c2ccccc2C1	chembl_28231	POSITIVE
CC(C)N(CCC1=C(C(C)c2ccccn2)c2ccccc2C1)C(C)C	chembl_26991	NEGATIVE
CC(C)N(CCOC(=O)C(O)(c1ccccc1)c1ccccc1)C(C)C	chembl_27988	POSITIVE
CC(C)N(CC[C@H](c1ccccc1)c1cc(C)ccc1O)C(C)C	chembl_25549	POSITIVE
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)ccc1O)C(C)C	chembl_15192	POSITIVE
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOc2ccc(CCNC[C@H](O)c3ccc(O)c(CO)c3)cc2)ccc1O)C(C)C	chembl_14997	POSITIVE
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOc2ccc(CCNC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)cc2)ccc1O)C(C)C	chembl_15411	POSITIVE
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOc2ccc(CCNC[C@H](O)c3ccc(O)c(O)c3)cc2)ccc1O)C(C)C	chembl_14720	POSITIVE
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)ccc1O)C(C)C	chembl_15213	POSITIVE
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)CCCCCCCCCCNC[C@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)ccc1O)C(C)C	chembl_14617	POSITIVE
