parentised_smiles	ID	class_label
CC(=C)CN1CCC23[C@H]4Oc5c2c(CC1[C@]3(O)Cc1c4[nH]c2ccccc12)ccc5O	chembl_95721	NEGATIVE
CC(=C)CN1CCC23[C@H]4Oc5c2c(CC1[C@]3(O)Cc1c4oc2ccccc12)ccc5O	chembl_93838	POSITIVE
CC(=C)CN1CCC23[C@H]4Oc5c2c(CC1[C@]3(O)Cc1c[nH]nc41)ccc5O	chembl_96118	POSITIVE
CC(=C)CN1CCC23[C@H]4Oc5c2c(CC1[C@]3(O)Cc1cc(cnc41)-c1ccc(Cl)cc1)ccc5O	chembl_96275	POSITIVE
CC(=N)NCCc1ccc2[nH]c3[C@@H]4Oc5c6c(CC7N(CC8CC8)CC[C@@]46[C@@]7(O)Cc3c2c1)ccc5O	chembl_95635	POSITIVE
CC(=N)NC[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C	chembl_92817	POSITIVE
CC(=O)C(\Sc1cccc2cccnc12)=N/Nc1ccc(Cl)cc1Cl	chembl_98857	NEGATIVE
CC(=O)CN1CN(c2ccccc2)C2(CCN(CC2)C2CCC(C)(C)c3ccccc23)C1=O	chembl_94919	POSITIVE
CC(=O)N(Cc1ccccc1O[11CH3])c1cnccc1Oc1ccccc1	chembl_98041	NEGATIVE
CC(=O)N1CC2CN(CC2C1)c1nc2ccccc2n(C2CCN(CC2)C2CCCCCCC2)c1=O	chembl_94921	POSITIVE
CC(=O)N1CCC(CC1)(c1nccn1Cc1ccccc1)c1ccccc1	chembl_92661	POSITIVE
CC(=O)N1CCC(CC1)Nc1nc2ccccc2n(C2CCN(CC2)C2CCCCCCC2)c1=O	chembl_97400	POSITIVE
CC(=O)N1CCN(C(CN2CCCC2)C1)C(=O)Cc1ccc(Cl)c(Cl)c1	chembl_98403	POSITIVE
CC(=O)N1CCN(C(CN2CC[C@H](O)C2)C1)C(=O)Cc1cc(F)cc(F)c1	chembl_97277	POSITIVE
