parentised_smiles	ID	class_label
CC(C)(C)OC(=O)Nc1nc2ccccc2n(C2CCN(CC2)C2CCCCCCC2)c1=O	chembl_95174	NEGATIVE
CC(C)(C)OCC(=O)N(CCN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(c1)C(N)=O)Cc1c(F)cccc1F	chembl_96586	POSITIVE
CC(C)(C)[C@@](C)(O)[C@H]1C[C@]23CC[C@]1(OCCF)[C@@H]1Oc4c5c(C[C@H]2N(CC2CC2)CC[C@@]315)ccc4O	chembl_94629	POSITIVE
CC(C)(C)c1ccc(CN2[C@@H]3CC[C@@H]2CC(C3)c2cccc(O)c2)cc1	chembl_95870	POSITIVE
CC(C)(C)c1ccc(CN2[C@@H]3CC[C@@H]2CC(C3)c2cccc(c2)C(N)=O)cc1	chembl_95049	POSITIVE
CC(C)(C)c1ccc(C[C@@H]2NC(=O)[C@H](CSSC(C)(C)[C@H](NC2=O)C(O)=O)NC(=O)[C@@H](N)Cc2ccc(O)cc2)cc1	chembl_95123	POSITIVE
CC(C)(C)c1ccc(cc1)-c1nncn1-c1cccc(O)c1	chembl_94915	NEGATIVE
CC(C)(C)c1ccc(cc1)C(N1CCN(Cc2ccccc2)CC1)c1cccc(O)c1	chembl_94401	POSITIVE
CC(C)(C)c1cccc(c1)-c1nncn1-c1cccc(O)c1	chembl_93049	POSITIVE
CC(C)(CC(O)=O)CC(=O)N(CCN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(O)c1)CC1CCCCC1	chembl_95134	POSITIVE
CC(C)(CCCCCCC(C)(C)C(=O)Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC3CCC3)c2c1)C(=O)OCc1ccccc1	chembl_95911	POSITIVE
CC(C)(CCCCCCC(C)(C)C(=O)Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC3CCC3)c2c1)C(=O)Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC3CCC3)c2c1	chembl_93043	POSITIVE
CC(C)(CCCCCCC(C)(C)C(=O)Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC3CCC3)c2c1)C(O)=O	chembl_93039	POSITIVE
