parentised_smiles	ID	class_label
CC(C)Oc1cccc(c1)-n1cc(nc1-c1ccc(C)cc1)C(=O)N1CCN(CC1)c1ccc2ccccc2c1	chembl_26092	POSITIVE
CC(CNC(=O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nsnc12)c1ccccc1	chembl_25727	POSITIVE
CC(CNC(=O)c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nsnc12)c1ccc(Cl)c(Cl)c1	chembl_26132	POSITIVE
CC(CNC(=O)c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nsnc12)c1ccc(Cl)cc1	chembl_26128	POSITIVE
CC(Cc1ccc2ccccc2c1)(NC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2)C(=O)N(CCc1ccccc1)CC(O)=O	chembl_25739	NEGATIVE
CC(NC(=O)c1ccccc1NC(=O)c1cc2ccccc2[nH]1)C(O)=O	chembl_25965	NEGATIVE
CC1CCCC1C(=O)CN1c2ccccc2C(=NN(CC(=O)Nc2cccc(c2)C(O)=O)C1=O)C1CCCCC1	chembl_25940	NEGATIVE
CCC(C)(C)C(=O)CN1c2ccccc2C(=NC(NC(=O)Nc2cccc(C)c2)C1=O)c1ccccc1	chembl_25905	POSITIVE
CCC1(CC(=O)Nc2ccccc2)C(=O)N(CC(=O)N(C(C)C)c2ccccc2)c2ccccc2N(c2ccccc2)C1=O	chembl_26039	POSITIVE
CCC1CCCCN1C(=O)CN1c2ccccc2-n2c(nnc2-c2ccccc2)C(Cc2c[nH]c3ccccc23)C1=O	chembl_25843	POSITIVE
CCCC1C[C@H](N(C1)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CN)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	chembl_25855	NEGATIVE
CCCCCN(CCCCC)C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(Cl)c(Cl)c1	chembl_25854	POSITIVE
CCCCCN(CCCOC)C(=O)C(CCC(O)=O)NC(=O)c1ccc(Cl)c(Cl)c1	chembl_25893	POSITIVE
CCCC[C@@H](C(=O)N[C@@H](CC(=O)OCc1ccccc1)[C@@H](Cc1ccccc1)C(N)=O)n1nnnc1[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)OC(C)(C)C	chembl_26057	POSITIVE
CCCC[C@@H](C(=O)N[C@@H](CC(=O)OCc1ccccc1)[C@@H](Cc1ccccc1)C(N)=O)n1nnnc1[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C	chembl_26058	POSITIVE
CCCC[C@@H](NC(=O)[C@@H](CC(O)=O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)NNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1	chembl_25851	POSITIVE
CCCC[C@@H](NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)NNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1	chembl_25932	NEGATIVE
CCCC[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	chembl_25716	POSITIVE
CCCC[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	chembl_25834	NEGATIVE
CCCC[C@@H](NC(=O)[C@H](Cc1cc2ccccc2[nH]1)NC(=O)OC(C)(C)C)C(=O)N[C@H](CC(O)=O)C(=O)N[C@H](Cc1ccccc1)C(=O)NNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1	chembl_25757	NEGATIVE
CCCC[C@H](N(C(=O)Nc1ccccc1Cl)C(=O)[C@H](CC(O)=O)NC(=O)[C@H](Cc1ccccc1)N(C)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O)C(=O)N[C@@H](Cc1cn(C(C)=O)c2ccccc12)C(O)=O	chembl_25799	NEGATIVE
